Andrew D. Ball,10
Andrew E. Johnson,12
Andrew E. Santosa,13
Andrew E. Yagle,14
Andrew Fish,18
Andrew Gacek,14
Andrew H. Gee,12
Andrew H. Sung,21
Andrew Hunter,12
Andrew J. Davison,21
Andrew J. Hanson,14
Andrew J. Majda,11
Andrew J. Mason,16
Andrew J. Schaefer,10
Andrew J. Taberner,10
Andrew J. Wathen,10
Andrew Jones,11
Andrew Jones 0001,17
Andrew Klapper,16
Andrew L. Alexander,18
Andrew L. Kun,14
Andrew Lim 0001,30
Andrew Lumsdaine,20
Andrew Melbourne,13
Andrew Meneely,12
Andrew N. K. Chen,13
Andrew P. Bradley,18
Andrew P. Paplinski,17
Andrew Pavlo,13
Andrew Philippides,14
Andrew Polonsky,10
Andrew R. Conn,13
Andrew R. Willis,10
Andrew Rosenberg,17
Andrew S. Gordon,16
Andrew S. Tanenbaum,37
Andrew Schumann,14
Andrew Smith,22
Andrew Stranieri,24
Andrew Suk,13
Andrew T. Campbell,29
Andrew T. Duchowski,24
Andrew Thangaraj,17
Andrew Thomason,19
Andrew Turpin,25
Andrew W. Appel,34
Andrew Wilson,14
Andrew Wirth,12
Andrey Bernstein,12
Andrey Garnaev,14
Andrey Koucheryavy,10
Andrey N. Chernikov,16
Andrey Sadovykh,12
Andrey Somov,13
Andrey V. Savkin,26
Andries E. Brouwer,28
Andries Petrus Engelbrecht,16
Andries van Dam,10
Andriyan Bayu Suksmono,18
Andrzej Bartoszewicz,15
Andrzej Beben,13
Andrzej Bielecki,11
Andrzej Chydzinski,10
Andrzej Cichocki,27
Andrzej Drygajlo,21
Andrzej Jajszczyk,17
Andrzej Kossakowski,11
Andrzej Krasniewski,10
Andrzej Kwiecien,12
Andrzej Lingas,40
Andrzej M. Goscinski,26
Andrzej Rucinski 0001,25
Andrzej Ruszczynski,24
Andrzej S. Murawski,22
Andrzej Wasowski,18
András Kornai,20
András Lörincz,27
André Brinkmann,21
André Dias,10
André E. Kézdy,10
André Gustavo dos Santos,14
André Hinkenjann,12
André Ivanov,29
André Lima Férrer de Almeida,11
André Lourenço,16
André Merzky,14
André Miede,13
André Oosterlinck,10
André Pinz Borges,12
André Rodrigues 0001,10
André Seyfarth,15
André Stauffer,17
André Sülflow,10
André Thomas 0001,14
André van Hoorn,13
André van Schaik,18
André van der Hoek,20
Andrés Almansa,13
Andrés Bruhn,19
Andrés Bustillo,14
Andrés Perea,16
Andrés R. Masegosa,16
Andrés Weintraub,18
Anduo Wang,12
Andy Adler,13
Andy C. Bavier,11
Andy Hopper,11
Andy Jinhua Ma,10
Andy King,25
Andy M. Tyrrell,17
Andy Nisbet,10
Andy Rupp,15
Andy W. H. Khong,17
Andy Way,19
Andy Zaidman,17
Aneel Tanwani,11
Aneesh Aggarwal,10
Anette Frank,19
Angel Jiménez-Fernandez,15
Angel P. del Pobil,27
Angel Rodríguez,11
Angel Smrikarov,11
Angela Bonifati,24
Angela D. Friederici,19
Angela Di Febbraro,11
Angela Doufexi,20
Angela Schwering,15
Angelika Kimmig,15
Angelika Peer,14
Angelika Reiser,11
Angelika Steger,17
Angeliki Kritikakou,11
Angelo Brambilla,14
Angelo Corallo,13
Angelo Gargantini,18
Angelo Montanari,30
Angelo Spognardi,17
Angelos Mantzaflaris,12
Angelos Stavrou,19
Angi Voß,14
Angsheng Li,15
Angélica Muñoz-Meléndez,12
Angélica de Antonio,10
Anh T. Pham 0002,12
Anhong Wang,13
Ani Nenkova,19
Anicia Peters,10
Anika Groß,12
Aniket Mahanti,16
Anikó Ekárt,22
Anil Kumar 0001,11
Anil Kumar Singh,14
Anil Kumar Vuppala,12
Anil Maheshwari,31
Anil V. Rao,11
Animashree Anandkumar,15
Animesh Kumar,13
Animesh Pathak,11
Anindya Banerjee 0001,20
Anindya Basu,12
Anindya Datta,12
Anindya Roy,11
Anirban Ghosh,11
Anirban Mahanti,16
Aniruddha Ghosh,11
Aniruddha Sinha,11
Anis Charfi,12
Anis Koubaa,11
Anis Yazidi,11
Anish Arora,25
Anish Das Sarma,10
Anissa Lamani,12
Anissa Mokraoui,11
Anita Komlodi,17
Anita Raja,14
Anita Sarma,15
Anitha Kannan,10
Anja Feldmann,24
Anja Hennemuth,15
Anja Klein 0002,16
Anja Thieme,10
Anjan Chatterjee,11
Anke Schmeink,13
Anke Xue,15
Ankit Kumar,10
Ankit Singla,11
Ankur Moitra,13
Ankur P. Parikh,11
Ankur Saxena,11
Ankur Srivastava,21
Ankur Teredesai,17
Ankush Mittal,20
Anlong Ming,16
Anmin Fu,11
Anmol Sheth,13
Ann Apps,11
Ann E. Kelley Sobel,11
Ann L. Chervenak,17
Ann L. Fruhling,15
Ann Light,17
Ann Morrison,10
Ann S. Zweig,14
Anna Bartkowiak,10
Anna Cinzia Squicciarini,18
Anna Corazza,15
Anna Derezinska,10
Anna Fensel,11
Anna Formica,10
Anna Förster,13
Anna Gambin,16
Anna Gomolinska,14
Anna K. Jerebko,13
Anna Lisa Ferrara,13
Anna Liu,12
Anna Lysyanskaya,18
Anna M. Bianchi,14
Anna Morajko,12
Anna Nagurney,10
Anna Paszynska,12
Anna Philippou,21
Anna Rumshisky,12
Anna Sperotto,12
Anna Syberfeldt,11
Anna Tzanakaki,15
Anna Wilbik,16
Anna Zamansky,16
Anna-Lena Lamprecht,13
Annabella Astorino,14
Annalina Caputo,13
Annalisa Appice,20
Annalisa Buffa,12
Annalisa Milella,15
Anne Benoit,18
Anne Berry,21
Anne Boyer,20
Anne Condon,20
Anne Driemel,11
Anne Etien,12
Anne Ferréol,14
Anne H. H. Ngu,28
Anne Koziolek,11
Anne L. Martel,13
Anne Morris,10
Anne N. De Roeck,11
Anne P. Massey,14
Anne R. Haake,10
Anne-Cécile Orgerie,13
Anne-Françoise Le Meur,10
Anne-Johan Annema,10
Anne-Marie Croteau,10
Anneli Heimbürger,19
Anneliese von Mayrhauser,11
Annette ten Teije,25
Anni Cai,13
Anni-Yasmin Turhan,12
Annick Timmermans,10
Annie A. M. Cuyt,16
Annie Gravey,15
Annie I. Antón,23
Annie Louis,13
Annie S. Wu,12
Annie W. Shum,14
Annika Waern,10
Anoop Gupta,18
Anoop Sarkar,22
Anoosheh Heidarzadeh,10
Anouck R. Girard,12
Anpeng Huang,16
Anqi Wang,11
Anqi Xu,11
Ansaf Salleb-Aouissi,10
Anselm Grundhöfer,11
Anselmo Antunes Montenegro,15
Anselmo Peñas,22
Ansgar Scherp,17
Anshul Kumar,23
Anshumali Shrivastava,10
Anshuman Chandra,10
Anssi Öörni,15
Antal K. Bejczy,12
Antal van den Bosch,25
Antanas Cenys,10
Antanas Zilinskas,15
Antero Taivalsaari,12
Anthony Anjorin,11
Anthony Bonato,15
Anthony F. J. van Raan,14
Anthony Finkelstein,33
Anthony G. Constantinides,19
Anthony Hoogs,11
Anthony J. Calise,12
Anthony J. Maeder,18
Anthony J. McAuley,13
Anthony J. T. Lee,11
Anthony J. Yezzi,17
Anthony Jameson,13
Anthony K. H. Tung,18
Anthony LaMarca,10
Anthony Larcher,13
Anthony Man-Cho So,16
Anthony Savidis,21
Anthony T. S. Ho,18
Anthony V. Robins,11
Antidio Viguria,14
Antoine B. Bagula,17
Antoine Dejonghe,14
Antoine Isaac,15
Antoine Joux,21
Antoine Raux,15
Antoine Spicher,10
Antoine Zimmermann,15
Anton A. Stoorvogel,14
Anton Bardera,17
Anton Dries,12
Anton Eliëns,11
Anton L. Fuhrmann,10
Anton Leykin,11
Anton Ragni,12
Anton Riabov,10
Anton S. Shiriaev,17
Anton Wijs,16
Antonella Di Stefano,36
Antonella Ferrara,15
Antonella Molinaro,25
Antonello Monti,17
Antoni Buades,13
Antoni Burguera,11
Antonia Albani,15
Antonietta Grasso,10
Antonino Sabetta,12
Antonio Arcos,14
Antonio Artés-Rodríguez,23
Antonio Badia,17
Antonio Bahamonde,19
Antonio Bandera,22
Antonio Barreiro,11
Antonio Berlanga,14
Antonio Bicchi,32
Antonio Bucchiarone,18
Antonio Camacho,11
Antonio Camarena-Ibarrola,12
Antonio Camurri,19
Antonio Carlos Gastaud Maçada,11
Antonio Carlos Schneider Beck,18
Antonio Cataliotti,14
Antonio Cordella,10
Antonio Corradi,29
Antonio Corral,11
Antonio D. Masegosa,14
Antonio De Maio,22
Antonio Díaz-Andrade,11
Antonio E. Porreca,12
Antonio Espuña Camarasa,12
Antonio Frisoli,21
Antonio G. M. Strollo,10
Antonio Garrido 0001,12
Antonio Giannitrapani,14
Antonio González Muñoz,20
Antonio Gómez Expósito,12
Antonio Gómez-Iglesias,12
Antonio Hernando,14
Antonio Hernández Zavala,11
Antonio J. Fernández 0001,13
Antonio J. Nebro,19
Antonio J. Tallón-Ballesteros,10
Antonio Jesús Torralba Silgado,14
Antonio Jimeno-Yepes,16
Antonio José Fernández Leiva,10
Antonio Krüger,25
Antonio Lanata,12
Antonio Lioy,24
Antonio Liscidini,13
Antonio Loría,23
Antonio M. Rodríguez-Chía,16
Antonio Miele,17
Antonio Miguel,18
Antonio Miguel Mora,15
Antonio Mora García,14
Antonio Muñoz,11
Antonio Napolitano 0001,21
Antonio Navarro 0001,11
Antonio Neme,13
Antonio Nucci,18
Antonio Pecchia,11
Antonio Penta,12
Antonio Pescapè,18
Antonio Petraglia,23
Antonio Picariello,21
Antonio Piccinno,20
Antonio Pinti,12
Antonio Plaza,17
Antonio Rius,11
Antonio Rubio,17
Antonio Ruiz Cortés,20
Antonio Ruiz-Martínez,10
Antonio Sala 0001,16
Antonio Sarasa Cabezuelo,14
Antonio Si,13
Antonio Soriano Payá,11
Antonio Turiel,12
Antonio Vetro,10
Antonio Zamora 0001,16
Antonio d'Acierno,10
Antonio de la Oliva,16
Antonio-Javier García-Sánchez,14
Antonios Gouglidis,10
Antonios Liapis,10
Antoniya Georgieva,10
Antony I. T. Rowstron,11
Antony J. Hodgson,10
Antony L. Hosking,17
Antonín Komenda,13
Antoon Bronselaer,11
Antti Hyttinen,10
Antti Koivisto,10
Antti Kuusisto,11
Antti Salovaara,17
Antti Tölli,17
Antti Vehkaoja,12
Antti Ylä-Jääski,16
António J. R. Neves,10
António M. G. Pinheiro,14
António Manuel Santos Pascoal,13
António Morgado,11
António Nogueira,13
António Pacheco,13
António Paulo Moreira,13
António Rodrigues,17
Antônio Francisco do Prado,16
Antônio de Pádua Braga,20
Anuj Kumar,16
Anujan Varma,16
Anup Dandapat,10
Anup Kumar,15
Anup Nandy,11
Anupam Basu,30
Anupam Chattopadhyay,17
Anupam Gupta,22
Anuradha Annaswamy,15
Anurag Mishra,11
Anurag Singh,10
Anush Sankaran,10
Anwitaman Datta,19
Anxiao Jiang,18
Anxin Li,11
Aoying Zhou,22
Aparna Mehra,10
Aparna S. Varde,19
Apostolis K. Salkintzis,14
Apostolos Axenopoulos,16
Apostolos Dollas,18
Apostolos Georgakis,10
Apostolos P. Fournaris,18
Apostolos Sarris,10
Appu Shaji,10
Apu Kapadia,11
Ara Darzi,20
Araceli Sanchis,23
Arantxa Otegi,12
Arantza Illarramendi,22
Arao Funase,10
Arash Einolghozati,10
Arash Rafiey,17
Aravind Srinivasan,30
Aravindan Vijayaraghavan,11
Arben Çela,14
Arcadi García-Alberola,12
Archontia C. Giannopoulou,10
Arcot Rajasekar,10
Arda Kurt,10
Ardalan Vahidi,15
Arend Hintze,10
Ares Lagae,12
Ari Trachtenberg,15
Ari Visa,15
Aria Nosratinia,28
Arie Gurfinkel,20
Ariel Monteserin,11
Ariel Orda,33
Ariel Shamir,18
Ariful Azad,11
Arijit Khan,11
Arijit Raychowdhury,18
Arild Lacroix,10
Arindam Basu,17
Arindam Biswas 0002,17
Arindam Pal 0001,10
Aris Anagnostopoulos,19
Aris Gkoulalas-Divanis,15
Aris M. Ouksel,17
Aris Pagourtzis,20
Aris S. Lalos,15
Aristeidis Sotiras,12
Aritra Hazra,13
Arjan Kuijper,22
Arjen Hommersom,16
Arjumand Younus,12
Arjuna Sathiaseelan,12
Arkadi Nemirovski,22
Arkadii G. D'yachkov,10
Arkalgud Ramaprasad,15
Arlindo L. Oliveira,18
Armando Astarloa,17
Armando Castañeda,11
Armando De Giusti,13
Armen E. Allahverdyan,13
Armin B. Cremers,33
Armin Heindl,11
Armin Wolf,13
Arnab Nandi 0001,10
Arnaldo de Albuquerque Araújo,23
Arnaud Casteigts,12
Arnaud Durand 0001,16
Arnaud Giacometti,21
Arnaud Lanoix,10
Arnaud Martin,18
Arnaud Sangnier,14
Arnaud Tisserand,23
Arnaud de Mesmay,10
Arnd Rösch,11
Arndt Lüder,17
Arne Andersson,17
Arne Eigenfeldt,12
Arne Jönsson,14
Arne Leijon,12
Arne Traulsen,10
Arne-Jørgen Berre,12
Arno J. Knobbe,13
Arno Puder,12
Arno Rasch,10
Arno Scharl,20
Arno Wacker,13
Arnold Knopfmacher,22
Arnold L. Rosenberg,31
Arnold P. Boedihardjo,12
Arnon Avron,18
Arnon Rosenthal,32
Arnon Sturm,20
Arnoud Visser,10
Arogyaswami Paulraj,27
Aron Larsson,10
Aron Laszka,10
Arosha K. Bandara,18
Arpan Kumar Kar,10
Arpan Mukhopadhyay,10
Arpit Gupta,10
Arpita Patra,15
Arsenia Chorti,15
Arseny M. Shur,15
Arshad Jhumka,19
Arslan Brömme,15
Arslan Munir,14
Artem Cherkasov,11
Artem Polyvyanyy,13
Artem V. Pyatkin,11
Artemios G. Voyiatzis,11
Arthur C. Graesser,23
Arthur C. Sanderson,28
Arthur Charguéraud,11
Arthur Choi,16
Arthur Chun-Chieh Shih,10
Arthur Gretton,18
Arthur H. M. ter Hofstede,31
Arthur J. Olson,10
Arthur L. Liestman,19
Arthur Szlam,12
Arto Kaarna,11
Arto Salomaa,50
Artur Klepaczko,11
Artur Kornilowicz,11
Artur Lugmayr,19
Artur Niewiadomski 0001,13
Artur Wymyslowski,11
Arturo Buscarino,14
Arturo Gil,13
Arturo Molina 0001,20
Arturo Sarmiento-Reyes,14
Arturo de la Escalera,20
Arun Iyengar,24
Arun K. Somani,32
Arun Kumar,17
Arun Kumar 0002,12
Arun Kumar Misra,12
Arun Kumar Singh,12
Arun Lakhotia,14
Arun Rai,19
Arun Sharma 0001,19
Arun Venkataramani,11
Arup Kumar Pal,10
Arvid Lundervold,10
Arvind Arasu,13
Arvind Easwaran,16
Arvind Krishnamurthy,23
Arvinder Kaur,17
Aryya Gangopadhyay,17
Asa Ben-Hur,16
Asad A. Abidi,12
Asaf Cohen 0001,10
Asaf Ferber,11
Asaf Levin,20
Asahi Takaoka,10
Asaju La'aro Bolaji,10
Asako Soga,15
Asawin Meechai,10
Ascensión Gallardo-Antolín,23
Asem M. Ali,10
Asen Asenov,13
Asha Rani,11
Ashikur Rahman,12
Ashiq Anjum,12
Ashish Choudhury,11
Ashish Ghosh,19
Ashish Gupta 0004,10
Ashish Pandharipande,20
Ashish Raj,11
Ashish Singh,11
Ashish Tiwari 0001,22
Ashok K. Agrawala,28
Ashraf Matrawy,13
Ashraf Saad,14
Ashur Rafiev,11
Ashutosh Gupta 0001,10
Ashutosh Tiwari,17
Ashwin Ganesan,12
Ashwin Rao,11
Ashwinkumar Badanidiyuru,10
Asifullah Khan,11
Asim Karim,10
Asimina Vasalou,16
Aslan Tchamkerten,17
Asli Çelikyilmaz,14
Asokan Thondiyath,10
Asoke K. Nandi,27
Asrulnizam Bin Abd Manaf,12
Assaf J. Kfoury,12
Assaf Schuster,32
Assefaw Hadish Gebremedhin,10
Assim Sagahyroon,17
Assyr Abdulle,10
Astrid Weiss,14
Ata Kabán,21
Atanas P. Gotchev,21
Atanas Rountev,22
Atef Abdrabou,15
Athanasios C. Antoulas,14
Athanassios Manikas,11
Athena Vakali,26
Athos Agapiou,11
Atif Ahmad,11
Atif Alamri,15
Atila Alvandpour,15
Atilla Elçi,16
Atilla Eryilmaz,16
Atsuhiro Nakamoto,22
Atsuhiro Takasu,29
Atsuko Miyaji,21
Atsuo Hazeyama,21
Atsuo Tachibana,12
Atsushi Fujita,11
Atsushi Igarashi,22
Atsushi Imiya,25
Atsushi Iwasaki,19
Atsushi Iwata,14
Atsushi Kakogawa,10
Atsushi Kanai,11
Atsushi Konno,25
Atsushi Kurokawa,13
Atsushi Nagate,13
Atsushi Nakamura,18
Atsushi Nishikawa,10
Atsushi Shimada,15
Atsushi Tagami,15
Atsushi Takeda,10
Atsushi Yamashita,24
Atsuto Maki,21
Attila Egri-Nagy,18
Attila Gyulassy,10
Attila Gürsoy,12
Attila Kertész,13
Attila Pór,15
Attilio Fiandrotti,13
Atul J. Butte,21
Atul K. Chhabra,10
Atul Kanaujia,10
Atul Luykx,10
Atze Dijkstra,14
Aude Oliva,11
Audrey Desjardins,10
Audrey Girouard,15
Augusto Ferrante,17
Augusto Neto 0001,15
Aura Ganz,10
Aurelio La Corte,12
Auroop R. Ganguly,15
Aurora T. R. Pozo,15
Aurélien Lemay,12
Aurélien Max,11
Aurélien Tabard,14
Aurélio C. Campilho,14
Austen Rainer,13
Autilia Vitiello,11
Avelino F. Zorzo,11
Averill M. Law,42
Avi Mendelson,18
Avi Pfeffer,26
Avi Ziv,17
Aviad Rubinstein,10
Avinash C. Kak,36
Avinash G. Keskar,15
Avinash Karanth Kodi,15
Avinoam Kolodny,15
Avirup Sil,11
Avishay Tal,11
Avishek Adhikari,11
Avishek Anand,12
Avishek Nag,10
Avner Magen,11
Avrim Blum,33
Axel Berndt,13
Axel Carlier,10
Axel Gräser,16
Axel Heßler,10
Axel Jantsch,25
Axel Korthaus,12
Axel Legay,18
Axel Munk,14
Axel Pinz,24
Axel van Lamsweerde,18
Ayan Banerjee,12
Ayan Chakrabarti,14
Ayan Mahalanobis,10
Aydin Akan,18
Ayesha Khalid,10
Ayfer Özgür,15
Ayhan Yazgan,10
Aykut Erdem,13
Aylin Yener,22
Ayman Abaza,10
Ayman Radwan,12
Aymen Omri,11
Ayoub Al-Hamadi,20
Aythami Morales,10
Ayumi Shinohara,21
Azadeh Davoodi,18
Azam Beg,11
Azam Khalili,11
Azeddine Chikh,13
Azeddine Gati,10
Azer Bestavros,27
Azi Lev-On,11
Azizol Abdullah,10
Azlinah Mohamed,10
Azriel Rosenfeld,40
Azuraliza Abu Bakar,10
Azzam Haidar,13
Azzedine Boukerche,24
B. B. Chaudhuri,16
B. Chandra 0001,13
B. Cristina Pelayo García-Bustelo,13
B. David Saunders,10
B. E. Rhoades,11
B. John Oommen,40
B. K. Tripathy,14
B. Prabhakaran,16
B. R. Badrinath,14
B. S. Manjunath,31
B. T. Thomas Yeo,15
B. V. K. Vijaya Kumar,24
B. Venkataramani,11
B. Wang,11
Ba-Tuong Vo,15
Babak Abedin,10
Babak Daneshrad,24
Babak Esfandiari,19
Babak Falsafi,25
Babak Khosravifar,10
Babak Nasersharif,16
Babak Sadeghiyan,15
Babak Ziaie,11
Badrish Chandramouli,16
Baek-Young Choi,14
Bahadir K. Gunturk,11
Bahman Gharesifard,13
Bahman Javadi,18
Bahman Kalantari,13
Bahram Parvin,25
Bahram Shafai,12
Baihai Zhang,11
Bailan Feng,11
Baining Guo,20
Bakhtiar Litkouhi,12
Bala Iyer,10
Balaji Padmanabhan,12
Balaji Prabhakar,17
Balaji Vasan Srinivasan,13
Balasubramaniam Natarajan,17
Balasubramanian Raman,14
Balasubramanian Sivan,13
Balder ten Cate,16
Baldo Oliva,11
Balkrishna Ramkumar,10
Balqies Sadoun,16
Balázs Csanád Csáji,12
Balázs Keszegh,15
Balázs Matuz,13
Balázs Patkós,13
Bamdev Mishra,10
Bane V. Vasic,17
Bangnan Xu,10
Bangti Jin,13
Banshidhar Majhi,15
Banu Diri,12
Bao Li,14
Bao-Shuh Paul Lin,11
Baoding Liu,12
Baohua Yang,11
Baohua Zhao,16
Baojiang Cui,11
Baojie Fan,12
Baokang Zhao,14
Baoling Liu,11
Baoliu Ye,17
Baolong Guo,15
Baoming Ge,11
Baopu Li,11
Baowei Fei,14
Baowen Xu,23
Baoxian Zhang,20
Baoyu Zheng,17
Bapiraju Vinnakota,15
Bara Kim,21
Barbara A. Kitchenham,36
Barbara Caputo,22
Barbara Dinter,13
Barbara Endicott-Popovsky,13
Barbara G. Ryder,30
Barbara Gallina,10
Barbara Hammer,24
Barbara König 0001,23
Barbara Leporini,15
Barbara Liskov,30
Barbara M. Chapman,24
Barbara M. Masini,15
Barbara M. Wildemuth,13
Barbara Oliboni,15
Barbara Pes,18
Barbara Rita Barricelli,13
Barbara Russo,16
Barbara Sabitzer,10
Barbara Solenthaler,14
Barbara Webb,11
Barbara Weber,17
Barbora Buhnova,11
Bard Ermentrout,18
Baris Fidan,16
Barna Saha,15
Barry A. T. Brown,21
Barry G. Evans,17
Barry Haddow,14
Barry Irwin,10
Barry McCollum,14
Barry Rountree,17
Barry Smith 0001,20
Barry Smyth,29
Barry T. Thomas,10
Bart D. Theelen,13
Bart De Bruyn,20
Bart De Schutter,26
Bart Jacobs 0002,14
Bart Kuijpers,20
Bart Lamiroy,13
Bart M. P. Jansen,11
Bart Meyers,11
Bart Selman,33
Bart Verheij,15
Bart de Keijzer,13
Bartek Klin,13
Bartlomiej Placzek,12
Bartosz Trybus,14
Baruch Schieber,26
Bas R. Steunebrink,12
Basabdatta Sen Bhattacharya,10
Basak Oztan,12
Basel Alomair,13
Basem Shihada,15
Basil Kouvaritakis,12
Basilio B. Fraguela,18
Basilios Gatos,12
Bassam Jamil Mohd,10
Bastiaan Heeren,13
Bastian Leibe,21
Bastian Schlich,10
Bastien Chopard,19
Battista Biggio,14
Batu K. Chalise,12
Baudouin Le Charlier,13
Bayan S. Sharif,21
Bayi Cheng,10
Beat Pfister,10
Beata Bylina,17
Beatrice Lazzerini,26
Beatrice Paternoster,13
Beatriz Barros,11
Beatriz Marín,14
Beatriz Remeseiro,12
Bedrich Benes,20
Bedrich J. Hosticka,13
Bee-Chung Chen,18
Begoña Acha,10
Begoña García Zapirain,14
Begoña Vitoriano,10
Begüm Demir,15
Behnam Rahnama,10
Behnaz Ghoraani,12
Behrouz Farhang-Boroujeny,25
Behrouz H. Far,15
Behrouz Homayoun Far,14
Behrouz Maham,14
Behzad Mesgarzadeh,12
Behzad Moshiri,19
Behzad Razavi,18
Bei Zhang,12
Bei-Bei Yin,11
Beibei Ren,15
Beijing Chen,11
Beloslav Riecan,22
Belur V. Dasarathy,17
Belén Calvo,18
Ben H. H. Juurlink,23
Ben J. A. Kröse,27
Ben Kirman,14
Ben Liang,19
Ben Miller,10
Ben Niu,14
Ben Shneiderman,35
Ben Smyth,11
Ben Wellner,12
Ben-Zion Bobrovsky,12
Benedetta Morini,12
Benedetto Piccoli,21
Benedict du Boulay,13
Benedikt Fischer,12
Benedikt Gierlichs,15
Benedikt Wirth,10
Benedita Malheiro,10
Bengisu Tulu,13
Bengt Fornberg,11
Bengt Jonsson,23
Bengt Oelmann,11
Benjamin Aminof,15
Benjamin B. Kimia,20
Benjamin Friedlander,23
Benjamin Grégoire,17
Benjamin Irving,10
Benjamin Mako Hill,11
Benjamin P. Vandervalk,10
Benjamin R. Cowan,10
Benjamin Roth 0001,11
Benjamin Van Durme,14
Benjamin Walther-Franks,10
Benjamín R. C. Bedregal,15
Benny Kimelfeld,16
Benny Lo,10
Benny Van Houdt,23
Benoit Aubert,12
Benoit Gosselin,17
Benoit Huet,25
Benoît Champagne,31
Benoît Favre,17
Benoît Libert,18
Benoît Macq,30
Benoît Montreuil,15
Benoît Thuilot,20
Beom Hee Lee 0001,17
Beomjun Kim,10
Berkman Sahiner,26
Berlin Chen,17
Berlin Wu,10
Berna Erol,12
Bernabé Linares-Barranco,19
Bernard Besserer,11
Bernard C. Lesieutre,11
Bernard C. Picinbono,12
Bernard Chen 0001,16
Bernard Coulette,18
Bernard Domanski,25
Bernard Espinasse,16
Bernard F. Buxton,13
Bernard Fortz,12
Bernard Haasdonk,10
Bernard J. Jansen,24
Bernard Lidický,13
Bernard Manderick,17
Bernard Mérialdo,22
Bernard Oriola,11
Bernard P. Zeigler,40
Bernard Penz,12
Bernard Stepien,10
Bernard Tourancheau,15
Bernardete Ribeiro,22
Bernardino Arcay Varela,14
Bernardo M. Ábrego,14
Bernardo Pereira Nunes,10
Bernd Amann,16
Bernd Becker 0001,36
Bernd Bohnet,18
Bernd Fischer 0001,13
Bernd Freisleben,26
Bernd Froehlich 0001,14
Bernd Jähne,15
Bernd Ludwig,19
Bernd Meyer 0001,12
Bernd Möbius,18
Bernd Scholz-Reiter,12
Bernd Schuller,12
Bernd Simon,10
Bernd Sturmfels,33
Bernd T. Meyer,14
Bernd Walter,14
Berndt Farwer,12
Bernhard Bachmann,10
Bernhard Burgeth,17
Bernhard C. Geiger,12
Bernhard Fechner,13
Bernhard Hengst,13
Bernhard Höfle,10
Bernhard K. Aichernig,22
Bernhard Kainz,13
Bernhard Knapp,11
Bernhard P. Lampe,12
Bernhard Pfahringer,27
Bernhard Plattner,24
Bernhard Preim,25
Bernhard Rinner,18
Bernhard Rumpe,24
Bernhard Schölkopf,26
Bernhard Thomaszewski,17
Bernhard Walke,16
Bernhard Y. Renard,13
Bernt Schiele,25
Berrin A. Yanikoglu,19
Bert Bongers,12
Bert Overduin,11
Bert Zwart,18
Bertha Guijarro-Berdiñas,16
Berthold Hoffmann,11
Berthold Lankl,15
Bertil Schmidt,24
Bertrand David,20
Bertrand Devillers,11
Bertrand M. Hochwald,18
Bertrand Mazure,14
Bertrand Meyer 0001,37
Bertrand Neveu,15
Bertrand Thirion,19
Bertrand Y. Zavidovique,15
Bettina Berendt,24
Bettina Fazzinga,16
Betty H. C. Cheng,30
Betty Lemaire-Semail,14
Betty Salzberg,13
Bhabani P. Sinha,21
Bhagirath Narahari,12
Bharat B. Biswal,10
Bharat T. Doshi,12
Bharath Hariharan,11
Bharath K. Sriperumbudur,14
Bhargab B. Bhattacharya,33
Bharti Suri,13
Bhaskar DasGupta,27
Bhavana Kanukurthi,13
Bhavani Shankar Mysore Rama Rao,10
Bhuvana Ramabhadran,23
Bi Wu,11
Biagio Turchiano,10
Biao Qin,11
Biao Zhang 0001,16
Biao Zhao,11
Bibo Shi,10
Bidyut Gupta,15
Biing-Feng Wang,27
Bijan Alizadeh,18
Bijan Davvaz,17
Bijan Parsia,20
Bikram Sengupta,18
Bilel Derbel,15
Bilge Günsel,17
Bilge Mutlu,16
Bill Davey,17
Bill Doolin,11
Bill Hill,10
Bill Lin,17
Bill Nitzberg,10
Bilwaj Gaonkar,10
Bin Bi,10
Bin Cai,18
Bin Cao 0003,11
Bin Chen,24
Bin Cui 0001,18
Bin Deng,14
Bin Fang 0001,18
Bin Gao 0001,13
Bin Guo,16
Bin He 0002,19
Bin Hu,17
Bin Hu 0001,12
Bin Hu 0004,12
Bin Huang,13
Bin Jiang 0002,14
Bin Li 0001,17
Bin Li 0025,13
Bin Luo 0003,10
Bin Ma,23
Bin Pan,11
Bin Peng,10
Bin Ren,10
Bin Shen 0002,11
Bin Tang,17
Bin Wang,20
Bin Wei,16
Bin Wu,23
Bin Xin 0002,12
Bin Yan,17
Bin Yang 0002,13
Bin Yu 0001,15
Bin Zhang 0008,11
Bin Zheng 0001,15
Bin Zhou 0001,15
Bin Zhou 0004,10
Bin Zhu,17
Bin Zou 0001,11
Bin-Yih Liao,11
Binbin He,11
Bineng Zhong,13
Bing Chu,13
Bing Han,19
Bing Han 0003,12
Bing Li,27
Bing Liu 0001,27
Bing Mao,12
Bing Nan Li,14
Bing Xiao,13
Bing Xie,18
Bing Xu,17
Bing Zeng,15
Bing Zhang 0001,13
Bing Zheng,24
Bing Zhou,14
Bing-Hong Wang,10
Bing-Yu Sun,14
Bingbing Liu,12
Bingbing Ni,14
Bingfang Wu,11
Bingpeng Ma,11
Bingsheng Zhang,12
Binh Minh Nguyen,10
